sender_account,receiver_account,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,amount_ngn,txn_hour,is_weekend,is_salary_week,is_night_txn,device_seen_count,is_device_shared,ip_seen_count,is_ip_shared,user_txn_count_total,user_avg_txn_amt,user_std_txn_amt,user_txn_frequency_24h,txn_count_last_1h,txn_count_last_24h,total_amount_last_1h,time_since_last,avg_gap_between_txns,merchant_fraud_rate,channel_risk_score,persona_fraud_risk,location_fraud_risk
1647038994,4534825038,0,-5241.282447625833,1.85,11,0.1,1091.42,22,0,0,0,1,0,7,1,9,65143.60666666667,108463.91441349992,3,3,3,195430.82,95809.97520195,53131.35200211667,0.0374042361424064,0.8,0.5,0.0357003620161514
7221468506,1292625967,0,-882.4325217583333,0.51,12,0.05,155014.78,14,1,1,0,2,1,32,1,8,155014.78,0.0,1,1,1,155014.78,0.0,0.0,0.0359406811030908,0.4,0.7,0.0355692932275327
6962642799,6073510915,0,5010.718075441945,-0.38,5,0.54,1775951.26,11,0,1,0,2,1,38,1,6,2180148.145,1462361.3683052764,4,4,4,8720592.58,283505.9345265167,101098.73823727918,0.0352027261175926,0.6,0.7,0.0360175899154377
7115170749,9438118216,0,-6466.940168515833,-0.51,8,0.88,37227.42,9,1,0,0,2,1,32,1,5,37227.42,0.0,1,1,1,37227.42,0.0,0.0,0.0360384618109929,0.8,0.4,0.0354347294522464
7877200324,4095514929,0,7645.865703975834,1.07,6,0.11,94347.24,16,0,0,0,1,0,5,1,7,184216.8333333333,339117.2425569585,6,6,6,1105301.0,103432.64286101666,67943.77648420277,0.035704391480645,0.6,0.5,0.0354890658550313
7306408734,6008512717,0,-4006.449218946111,-0.09,19,0.62,1761160.12,11,0,0,0,1,0,32,1,4,1761160.12,0.0,1,1,1,1761160.12,0.0,0.0,0.0354897169060106,0.4,0.4,0.0358516628868367
1962142650,5885784106,0,-481.75801792083337,-2.03,18,0.76,2617467.47,16,0,1,0,2,1,310,1,9,819397.3875000001,905998.7484095278,8,8,8,6555179.100000001,4105.0732077,29544.37244290625,0.0369054492161478,0.6,0.4,0.0355287414110943
6013814218,7692398807,0,790.0989433925,0.87,17,0.34,2826.11,6,0,1,0,1,0,20,1,13,112741.71307692309,215095.88871124256,13,13,13,1465642.27,39618.15573303333,27062.41894648718,0.0361208381171067,0.3,0.5,0.0360705841646963
8150382542,8764672858,0,2090.85855133,0.14,17,0.38,4535483.02,16,0,1,0,2,1,6,1,4,3072840.823333333,2423136.938600359,3,3,3,9218522.47,104066.29629353332,44726.99880437778,0.0353134034271686,0.4,0.7,0.0359786733320902
7072072899,8887290975,0,-1033.4052142708333,0.8,17,0.56,6220.59,9,1,0,0,1,0,38,1,11,43816.98142857143,87899.4299894107,7,7,7,306718.87,42991.74684238333,52793.47535971905,0.036146122623371,0.8,0.5,0.0364771130666272
3762985196,4130336305,0,-1981.3493270225,-0.01,19,0.94,957138.26,11,0,1,0,1,0,324,1,9,1308417.39,2208864.287242698,6,6,6,7850504.34,48798.21065101667,52793.46943816389,0.0362293535424083,0.8,0.7,0.0364167008683982
8847225354,2016217231,0,2327.366764909445,1.49,4,0.25,96059.46,10,0,1,0,2,1,43,1,4,1467358.525,2538632.7923305347,4,4,4,5869434.1,87707.80760033334,33112.863973641666,0.03538116096735,0.6,0.7,0.0355747302417198
3481330469,6158536114,0,6833.594984131945,-0.37,2,0.51,1704151.49,10,0,1,0,1,0,320,1,7,1208676.2728571428,1167537.1297859363,7,7,7,8460733.91,90644.79542393332,61322.31414970238,0.0360758814504598,0.8,0.7,0.035394653270974
2943011531,2995067883,0,-1562.1430878383333,0.99,13,0.04,67468.05,4,0,0,0,1,0,8,1,2,67468.05,0.0,1,1,1,67468.05,0.0,0.0,0.0368415240198785,0.3,0.7,0.0361869179621392
5811494767,9893991473,0,3765.079374228056,-0.79,3,0.22,1836116.36,11,1,0,0,2,1,40,1,12,762119.5533333333,683031.5784847344,6,6,6,4572717.32,2246.5572749666667,40543.66405813056,0.0366119137146249,0.8,0.7,0.0360786761001796
5862175410,5607444235,0,1402.072404721111,-1.07,6,0.91,182178.92,10,1,1,0,1,0,2,1,5,73938.30500000001,75868.87944044889,4,4,4,295753.22000000003,84744.37761659999,72465.5156795625,0.0365683146309109,0.6,0.5,0.0360399478940512
7305118215,4067331105,0,-3078.6988860875,-0.31,7,0.66,6459.41,10,0,0,0,1,0,6,1,9,221614.5775,328119.23603387264,4,4,4,886458.31,44244.31247468333,64433.68592897083,0.036751174224737,0.3,0.5,0.0360195952072723
1828080981,5686133658,0,-2635.199825944722,0.58,1,0.29,12095.01,18,1,0,0,1,0,18,1,4,12095.01,0.0,1,1,1,12095.01,0.0,0.0,0.0341759564557492,0.6,0.5,0.0355475057827434
8635832587,6300721090,0,6225.598569441389,1.37,2,0.8,2252.28,9,1,0,0,2,1,336,1,5,1376.14,1239.0490705375637,2,2,2,2752.28,346858.94749981666,173429.47374990833,0.0364793753182821,0.6,0.5,0.0358403102975261
5515715308,3896843385,0,593.7301414066667,-0.06,6,0.44,20075.84,22,0,1,0,1,0,17,1,10,77476.76166666667,104755.70612044184,6,6,6,464860.57,744.0104775166667,12802.879191844446,0.0355332390654007,0.6,0.5,0.0361271791917688
9517781879,1316562042,0,-2490.2928285591665,-0.76,9,0.66,237189.85,6,0,0,0,1,0,308,1,7,142815.86000000002,133464.97659326284,2,2,2,285631.72000000003,80586.94615921666,40293.47307960833,0.036083910415854,0.6,0.7,0.0357838885554752
6429633818,1619288223,0,1580.5681940672223,1.0,20,0.26,394115.9,19,0,1,0,2,1,35,1,3,211248.81333333332,170678.29131519812,3,3,3,633746.4400000001,115844.00301358334,54848.88054801111,0.0361328436851349,0.6,0.5,0.0359079876544443
6661660394,5833578483,0,2284.798032626111,0.59,13,0.76,71316.26,17,1,0,0,2,1,24,1,7,3714702.392,3826645.3598239394,5,5,5,18573511.96,118254.49862423333,75772.51867117334,0.0357208560740786,0.3,0.7,0.0361884388697222
3724709919,1102071647,0,-357.5087697530555,-2.19,9,0.95,1463089.21,4,0,0,0,2,1,4,1,6,3498534.9125,2313825.9160608244,4,4,4,13994139.65,20796.7563031,49841.79509474167,0.0362441398920735,0.6,0.7,0.0359838870245716
7305247591,8121951362,0,-5121.967577135833,-0.27,19,0.74,6714865.18,17,0,1,0,1,0,6,1,7,2582932.69,3579105.022451232,3,3,3,7748798.069999999,59136.4095845,59088.6438059611,0.0359020692943819,0.4,0.7,0.0359806253761715
7609044120,2208779097,0,-2655.5077324044446,0.83,1,0.11,5246708.34,17,0,0,0,2,1,332,1,7,5246708.34,0.0,1,1,1,5246708.34,0.0,0.0,0.0359091709206125,0.3,0.7,0.035925955220746
3358191852,1858823411,0,4469.782370788611,1.31,20,0.22,13766.78,7,0,0,0,2,1,39,1,7,434424.075,727117.5697457143,4,4,4,1737696.3,100173.63609905,67210.27904368333,0.0348036934531827,0.8,0.4,0.0355087612604051
7143768299,6497964699,0,-3703.3766934355554,1.99,16,0.14,375662.83,17,1,0,0,3,1,287,1,6,375662.83,0.0,1,1,1,375662.83,0.0,0.0,0.0358034270329896,0.3,0.7,0.0360829119316934
4931557931,1973805694,0,3423.857720505556,-0.21,20,0.0,24908.65,13,0,1,0,2,1,6,1,4,468110.82,510725.8649238183,3,3,3,1404332.46,181407.52672088327,83046.593299,0.036369853946962,0.8,0.4,0.0363544997715852
4450102694,8406718812,0,1799.9857299705557,0.07,8,0.26,132856.25,13,1,1,0,1,0,40,1,5,108311.03,34712.18301543134,2,2,2,216622.06,133786.2604649,66893.13023245,0.0353047524984515,0.3,0.4,0.0362718042176516
9957553089,2059730443,0,-1831.7803383475,1.97,16,0.1,431027.17,15,0,0,0,1,0,16,1,5,280256.1433333333,152107.50568045658,3,3,3,840768.4299999999,179961.44884625,71537.43732864445,0.035878520558763,0.8,0.7,0.0356229739068415
9184515105,8809475365,0,-2751.648534668055,-0.02,6,0.1,360664.74,17,0,0,0,2,1,3,1,9,400529.82,550618.386981,5,5,5,2002649.1,42995.568649500005,50276.587947043336,0.0364191165044429,0.3,0.4,0.0358609350133209
5778507264,5292541403,0,4365.024554241667,0.25,20,0.7,1596957.35,23,1,0,0,2,1,48,1,4,1405494.4400000002,526590.8067235737,3,3,3,4216483.32,235209.9232545,121652.54121776111,0.0357739522045471,0.6,0.4,0.0363809480799048
4048204022,7528593515,0,-6604.218172298055,-0.45,7,0.19,5923.18,15,0,0,0,3,1,5,1,5,5923.18,0.0,1,1,1,5923.18,0.0,0.0,0.0357183082727938,0.6,0.5,0.035229159698874
1082161547,2735165969,0,-1465.6689838227778,-0.95,20,0.74,33375.39,15,0,1,0,1,0,32,1,5,721511.62,839524.2686804686,3,3,3,2164534.86,55198.86180808333,47519.21118414445,0.0358611038222688,0.8,0.7,0.0370860927152317
5830035821,3524132625,0,-6731.727217539445,0.84,16,0.19,27416.35,14,0,0,0,1,0,7,1,11,209835.74,276752.54033259803,3,3,3,629507.22,39886.9914985,17649.077248005557,0.036137181210454,0.8,0.4,0.036164897637033
9356334731,6504960982,0,3780.8648409002776,-1.41,6,0.28,194336.35,14,0,1,0,2,1,25,1,6,512991.0983333334,828972.0460885556,6,6,6,3077946.5900000003,71908.31423483332,41036.53452011389,0.0354766496228473,0.6,0.7,0.0363879284935143
1953085488,5453847183,0,356.6360393155556,-1.65,12,0.47,122503.44,15,1,0,0,2,1,2,1,5,86036.08666666667,67364.76433221254,3,3,3,258108.26,4513.845692266666,3369.8265046888887,0.0365233785822021,0.4,0.5,0.0370222095129158
6915966024,1011487258,0,-7241.103874460833,0.12,2,0.31,1252473.77,9,1,0,0,2,1,289,1,7,1252473.77,0.0,1,1,1,1252473.77,0.0,0.0,0.0356892881098894,0.3,0.4,0.0356834165825076
6006968407,9156062455,1,3965.662522783333,0.35,7,0.58,2269092.41,20,0,0,0,1,0,7,1,6,943945.85,1027765.2451406268,4,4,4,3775783.4,81280.7731645,70004.00450841666,0.036129896332403,0.3,0.7,0.0360792748058546
5499125483,4147763451,0,-1310.625906651111,-0.2,18,0.38,96540.36,6,0,1,0,2,1,23,1,9,1526848.465,1959343.590045517,4,4,4,6107393.86,24009.813050133336,84397.98981296667,0.0360868348458801,0.8,0.7,0.0361524234107914
7616963968,2621120172,0,764.4010842319444,0.02,12,0.79,7987111.69,14,0,0,0,1,0,31,1,6,3790411.4,3637167.331167687,3,3,3,11371234.2,23043.131720583337,28762.518006944447,0.0356223483638875,0.3,0.7,0.0359459054571206
2609612941,6166803648,0,-7539.913986104722,-2.87,7,0.74,292745.91,19,0,0,0,2,1,9,1,5,292745.91,0.0,1,1,1,292745.91,0.0,0.0,0.0349339088211491,0.6,0.7,0.0365983482558074
8496340401,4820114634,0,5174.800819705278,0.18,10,0.49,3089.76,4,0,0,0,2,1,40,1,9,57191.09444444444,63257.00960930636,9,9,9,514719.85,24062.25570915,46668.46012704074,0.0349923846407004,0.6,0.5,0.0360261825034915
9486719057,9894267138,0,1735.3218617833334,0.57,9,0.89,2144734.3,19,0,1,0,4,1,22,1,12,1448637.696,1195090.6836158722,5,5,5,7243188.479999999,83531.36390895,34330.41624231334,0.0361961690817812,0.3,0.4,0.0354612183317652
9496248066,5478040947,0,2362.1203655138893,-0.8,6,0.6,212436.76,13,0,1,0,1,0,6,1,8,1915484.9285714289,1844548.2789609325,7,7,7,13408394.5,17063.76882585,39013.012412071424,0.0352183920532859,0.3,0.7,0.0354660971205889
8947228520,3488574709,0,-2814.637788762222,-1.21,1,0.07,760597.29,12,1,1,0,1,0,35,1,5,4921535.003333333,6288049.148594061,3,3,3,14764605.01,65933.8894705,59496.4525678,0.0358180863210365,0.3,0.7,0.0359950107721963
9986785056,8954095093,0,1127.8086615786112,1.5,7,0.93,93406.03,23,0,0,0,4,1,289,1,8,546216.9414285714,701535.4478900003,7,7,7,3823518.59,17714.107148799998,34106.88089471667,0.0357278619581274,0.8,0.4,0.0364105647772834
3244911963,3764665646,0,1383.6748865411112,-1.77,7,0.16,2637817.18,22,0,0,0,1,0,318,1,9,1155613.4583333333,1153414.6127140217,6,6,6,6933680.75,56832.21210325,35827.46941897777,0.0365708812260536,0.6,0.4,0.0354019058878034
8005003735,2379895378,0,4742.206277094722,0.6,8,0.24,111267.62,11,1,0,0,2,1,17,1,5,224119.1825,272439.08979805745,4,4,4,896476.73,212964.34887163332,68384.28165642083,0.0356213814793531,0.6,0.7,0.0358080442231914
4773962119,6970383203,0,-4476.729900090278,-0.18,2,0.89,144914.86,2,0,0,0,2,1,307,1,5,116843.4225,61361.79267531567,4,4,4,467373.69,44096.89937661667,36607.4260269125,0.0362257134747233,0.6,0.7,0.0354020481699222
7117665188,6543425950,0,-2316.819995150833,0.63,2,0.96,1455135.78,16,0,0,0,2,1,329,1,12,1455135.78,0.0,1,1,1,1455135.78,0.0,0.0,0.0360190241324643,0.8,0.7,0.0359514790631862
5999961356,2002091424,0,-4873.0220268825,1.13,14,0.49,776453.74,15,0,0,0,1,0,12,1,7,776453.74,0.0,1,1,1,776453.74,0.0,0.0,0.035699431581866,0.6,0.7,0.0360139240826624
9878351685,4961792778,0,-4322.507022853056,-1.62,15,0.78,3349255.26,18,0,1,0,1,0,307,1,10,2964757.7125,2364214.8225031598,4,4,4,11859030.85,103753.18473761668,34801.85003490833,0.0358118938523063,0.3,0.7,0.0362514633859814
5949981085,7345439422,0,5088.577897521667,-0.6,12,0.81,315778.71,14,0,0,0,1,0,5,1,8,158007.44,136026.49429513808,7,7,7,1106052.08,70683.36310331666,45523.56986051429,0.0366150132922904,0.6,0.5,0.0364004301637819
2766188656,2260345405,0,645.2441300305557,-1.27,15,0.75,1218111.53,20,0,0,0,1,0,8,1,7,274097.65142857144,419240.01152129145,7,7,7,1918683.56,49204.83113516667,64820.845443459526,0.0364711680630852,0.6,0.4,0.0357023453725748
8514490598,8793978725,0,-5510.28518475361,-0.21,15,0.01,187146.87,11,0,0,0,1,0,23,1,4,187146.87,0.0,1,1,1,187146.87,0.0,0.0,0.0363199604618151,0.4,0.5,0.0356808570893713
4662879418,2849446989,1,8001.933360754722,0.32,15,0.22,5465842.05,12,1,0,0,1,0,4,1,8,1071683.83,1864857.002437932,8,8,8,8573470.64,17358.835317883335,64086.00413069375,0.0366187219995284,0.3,0.7,0.0361769942844775
1897415734,3949891385,0,5354.726404495833,-0.5,4,0.75,1971601.7,17,1,0,0,1,0,288,1,8,841430.3362499999,1049652.5987854707,8,8,8,6731442.69,108302.69924015,59399.38468507917,0.0371048573631457,0.8,0.7,0.0355934578503793
3992126232,1627272705,0,3241.2913130166667,0.6,4,0.34,114909.0,17,1,0,0,1,0,27,1,8,79503.83499999999,96453.39261438466,4,4,4,318015.34,151730.10523498335,56640.800920704176,0.0358807619266847,0.6,0.5,0.0362450576285016
6300075818,7903744005,0,4690.945906194444,0.86,17,0.98,785011.09,21,0,0,0,1,0,43,1,12,111842.09363636364,228412.3245562913,11,11,11,1230263.03,14958.118823883333,45897.73012943788,0.0356449466634672,0.3,0.5,0.0359461081110565
1627275916,3974577435,0,-4408.121697939445,-0.85,3,0.57,476490.08,1,0,0,0,2,1,292,1,5,475842.7400000001,573036.8610223244,4,4,4,1903370.96,22206.67650265,16349.928320641666,0.0360669226549643,0.8,0.5,0.0375866050808314
6110013513,6858188925,0,-1301.3413536652777,0.83,17,0.49,153765.63,0,0,1,0,1,0,7,1,8,91302.91,88335.62576671317,2,2,2,182605.82,14085.5886954,7042.7943477,0.0362564380590946,0.6,0.7,0.035994919529738
3754454631,9633771815,0,-2588.5642043672224,0.5,4,0.92,85317.65,16,1,0,0,1,0,4,1,8,6561656.235,9158925.86142718,2,2,2,13123312.47,45976.6163299,22988.30816495,0.0361838496858007,0.8,0.7,0.0359762851000065
8226133363,7584251679,0,-3241.150314098333,-0.14,12,0.77,22834.33,7,1,0,0,2,1,16,1,8,264889.67,412612.3256795604,3,3,3,794669.01,78521.2334324,85686.79474156111,0.0358489813818123,0.4,0.4,0.0365149701193734
5303390965,6290397621,0,-2254.1804906847224,-0.65,8,0.02,1361825.33,9,0,1,0,1,0,20,1,5,1361825.33,0.0,1,1,1,1361825.33,0.0,0.0,0.0355475328499541,0.8,0.5,0.0362285982987799
9700624560,3256257125,0,-1324.89412406,1.14,16,0.83,407546.33,22,0,1,0,1,0,17,1,5,407546.33,0.0,1,1,1,407546.33,0.0,0.0,0.0351876408964328,0.3,0.7,0.0358871933839506
1991615931,2462993565,0,-4092.8748558452776,-1.25,4,0.49,160310.57,17,0,1,0,4,1,20,1,11,160310.57,0.0,1,1,1,160310.57,0.0,0.0,0.0355613805155089,0.4,0.7,0.0353202879155062
4931160644,6826514519,0,-4886.6254123408335,0.55,15,0.41,19396.69,13,0,0,0,1,0,23,1,3,19396.69,0.0,1,1,1,19396.69,0.0,0.0,0.0362193462483904,0.6,0.5,0.0359623766919018
5034478350,4737783378,0,203.001175395,0.59,9,0.07,7722.73,16,0,0,0,1,0,38,1,3,7722.73,0.0,1,1,1,7722.73,0.0,0.0,0.0361632613775512,0.3,0.5,0.0357804017432964
4775546546,8746598310,0,-1953.766591443611,-0.05,8,0.77,2015213.58,0,0,0,0,1,0,36,1,8,698979.2966666667,1140310.04076863,3,3,3,2096937.89,1940.7931917666667,66458.5681794889,0.0351651351105449,0.4,0.7,0.0353974332240147
2346633001,1658534869,0,-3687.822989609167,0.46,18,0.24,1951.89,14,1,0,0,2,1,32,1,11,43225.427500000005,84034.58876449324,4,4,4,172901.71000000002,12442.864029783332,25132.07573129167,0.037915925556375,0.8,0.5,0.0354849068721901
9424221162,3079817301,0,-4713.155187003612,-1.08,7,0.77,29216.06,11,1,1,0,1,0,7,1,7,29216.06,0.0,1,1,1,29216.06,0.0,0.0,0.0361149373299616,0.4,0.7,0.0354762270069384
4476293285,8778021935,0,-7090.604745401666,-0.62,10,0.2,61691.83,8,1,1,0,2,1,5,1,8,61691.83,0.0,1,1,1,61691.83,0.0,0.0,0.0360368205000622,0.8,0.4,0.035780337862272
5052993231,5811886935,0,3224.022421901389,0.24,15,0.31,6618.53,13,1,0,0,2,1,8,1,6,135457.945,134560.73513301773,6,6,6,812747.67,37318.912234300005,79161.81158141112,0.0355206620338443,0.4,0.4,0.0359812318066822
3291943449,9809861571,0,60.223173771944445,-0.97,3,0.78,21085.38,1,0,0,0,1,0,22,1,8,38283.310000000005,53204.24951507728,7,7,7,267983.17000000004,646.4070929833334,35918.9453014,0.0361026123793833,0.4,0.5,0.0367229867402275
3172690403,2608027079,1,1119.596865293611,0.46,8,0.37,10000.0,21,0,0,0,1,0,38,1,10,1509531.43,2675103.8917095065,8,8,8,12076251.44,95099.73314185,42869.58945568958,0.0360269282146302,0.6,0.7,0.0367220879011691
4364545760,2689176052,1,261.45154971166664,0.83,17,0.4,4526.8,13,1,0,0,1,0,7,1,10,81868.387,104440.60077442737,10,10,10,818683.87,30349.076316033334,36740.35093957667,0.0360369623051318,0.8,0.5,0.0353199474772605
5607598376,1878889997,0,2555.9902976694443,-0.37,8,0.91,10000.0,17,1,1,0,2,1,324,1,4,344434.13333333336,467441.3141862676,3,3,3,1033302.4,150061.93449826667,64222.97817561111,0.0356392950881139,0.8,0.7,0.0360898183145525
1642185356,3107530715,0,4100.953222933055,-0.24,18,0.57,439776.89,4,0,0,0,2,1,286,1,7,155055.99666666667,164014.9206270351,6,6,6,930335.98,54287.08720188333,46424.13222933055,0.0371392047365942,0.4,0.5,0.0369531360611638
5709964397,9517494660,0,-1251.1065009758331,-0.41,8,0.68,8026171.38,3,0,1,0,3,1,7,1,4,2793947.013333333,4533542.720334513,3,3,3,8381841.04,88283.09562588335,73184.30505441112,0.0361115355233002,0.4,0.7,0.0361994922985895
9028578496,5399036054,0,-2266.656195605278,-1.72,14,0.17,183292.46,13,0,0,0,1,0,22,1,3,2918981.0,3868847.835696652,2,2,2,5837962.0,23400.22976883333,11700.114884416666,0.0362626539871159,0.3,0.7,0.0360284341944465
2425737708,8576942546,0,3684.571184033333,0.7,8,0.02,10000.0,13,0,0,0,1,0,15,1,4,2496836.475,2097805.152224008,4,4,4,9987345.9,74766.70815519999,104343.68865795416,0.0365125284623035,0.6,0.7,0.0370500969700022
6833279840,3483711540,0,1166.3103398683334,-0.05,8,0.1,479126.18,1,0,0,0,1,0,33,1,4,1575753.2666666666,1025660.6804887832,3,3,3,4727259.8,119950.2203921,111447.37568101668,0.0362362881707678,0.6,0.4,0.0359443669529556
8220709457,8824656046,0,6860.485824036111,-0.95,18,0.54,397200.64,19,0,0,0,1,0,30,1,2,207117.93,268817.546454632,2,2,2,414235.86,363510.24944216665,181755.12472108327,0.0358257466890119,0.6,0.5,0.0356071889087692
9399010398,9077948442,0,-1400.1726357752775,0.3,5,0.75,367594.06,5,0,1,0,1,0,54,1,5,1410671.26,1475133.922842153,2,2,2,2821342.52,172733.20935406667,86366.60467703333,0.035462084032062,0.8,0.7,0.0360320084876823
1765440022,8077983134,0,-2694.2365744644444,-0.67,8,0.51,297235.14,13,0,1,0,1,0,281,1,7,193936.44,146086.42251550965,2,2,2,387872.88,50422.69503806667,25211.347519033334,0.0340712945590994,0.8,0.7,0.0379755787091603
6166903409,3777783663,0,2376.938034573889,-1.28,10,0.05,2378.76,20,0,0,0,2,1,18,1,10,56053.58666666667,62336.920791562894,6,6,6,336321.52,94370.16731186668,34655.21735588611,0.0363622675600391,0.8,0.5,0.0358318800139518
3563135282,9351636774,0,-6577.815115720834,-0.61,18,0.23,590930.09,12,1,1,0,1,0,28,1,6,590930.09,0.0,1,1,1,590930.09,0.0,0.0,0.0362273893145127,0.6,0.7,0.0358205386092375
3779700363,4737230350,0,305.9701877261111,0.8,14,0.69,42352.99,23,0,0,0,2,1,317,1,2,1859609.055,2569988.173427763,2,2,2,3719218.11,22239.761263566663,11119.880631783331,0.0352156666770778,0.6,0.4,0.0367562510962561
8744295735,2180553033,0,5192.044541603333,0.31,3,0.75,652885.1,3,1,1,0,1,0,16,1,8,150354.19571428574,230822.0875130679,7,7,7,1052479.37,42140.66007693333,60826.6958307381,0.0358396662141081,0.6,0.5,0.0363424110064659
2561284083,9667428659,0,-3234.0288574533333,0.13,3,0.99,625436.27,20,1,0,0,1,0,47,1,6,625436.27,0.0,1,1,1,625436.27,0.0,0.0,0.0377597706851882,0.4,0.5,0.0357499569485104
7699353335,9349293206,0,2599.135769466389,1.53,4,0.59,170651.34,13,0,0,0,1,0,46,1,4,556426.005,549396.4857800553,4,4,4,2225704.02,32209.735830966667,61594.278210075,0.0358649811674768,0.8,0.5,0.0358214488144134
5220339489,6208269186,0,-5485.203108547223,-1.69,6,0.71,10531.35,10,0,0,0,1,0,29,1,8,10531.35,0.0,1,1,1,10531.35,0.0,0.0,0.0361055416342293,0.3,0.5,0.0362768598578888
4979097525,3757589787,0,126.79020300888888,0.84,15,0.47,2275123.47,15,0,1,0,1,0,317,1,5,1243879.4175,1369672.0602587317,4,4,4,4975517.67,80.94551386666667,88626.31125672083,0.035845187189109,0.4,0.7,0.0363485304808391
2358409820,8908824182,0,-8296.286660885833,-0.42,20,0.21,17085.02,14,1,0,0,2,1,5,1,8,17085.02,0.0,1,1,1,17085.02,0.0,0.0,0.036226930963773,0.8,0.5,0.0367776298268974
7521448986,6668147869,0,-1524.1743135533334,-1.56,8,0.22,8435.67,17,1,1,0,1,0,8,1,7,230496.17400000003,418020.97016400594,5,5,5,1152480.87,93819.65575016668,32828.90113170667,0.0358713625888979,0.6,0.5,0.0362004541245976
5589945798,9457927293,0,1625.2629097841668,-3.91,15,0.11,180448.9,9,0,0,0,1,0,5,1,6,239174.22333333336,97918.95275022316,3,3,3,717522.67,61519.0678199,34026.64708457223,0.0349961281942397,0.8,0.7,0.0361064164233964
5525530722,8342963020,0,-4885.334863465556,-0.03,10,0.14,645586.48,6,0,0,0,4,1,7,1,5,645586.48,0.0,1,1,1,645586.48,0.0,0.0,0.0349096090480007,0.3,0.7,0.0354585505456531
1306228124,3577206031,0,-662.8944918266667,-1.26,4,0.27,10545.09,11,0,0,0,1,0,4,1,4,452590.7833333334,757904.3454568817,3,3,3,1357772.35,214991.77705891663,102224.62525341113,0.036264711376798,0.3,0.4,0.0373727921394315
4056770382,7252952434,0,6813.857357314167,-1.98,2,0.07,2924.35,6,0,0,0,2,1,27,1,11,217490.779,370755.9963676784,10,10,10,2174907.79,21372.10084721667,46180.45041432166,0.0365690081186021,0.4,0.5,0.0365639206968141
5751396452,5205925867,0,-857.447560076111,-0.14,15,0.47,114505.38,17,0,1,0,1,0,7,1,3,233945.405,168913.70324518153,2,2,2,467890.81,274695.06004006666,137347.53002003333,0.0361230984554376,0.3,0.7,0.0360769245401457
2930131087,7062302544,0,2262.1699674530555,-1.06,11,0.27,1311260.24,9,0,1,0,1,0,298,1,8,377940.235,528181.963883103,6,6,6,2267641.41,10716.362711666668,39791.42084984722,0.0362737015663643,0.4,0.4,0.0358801617609803
2021540368,6652480718,0,814.5089807100001,0.58,6,0.32,39380.36,11,0,1,0,1,0,7,1,8,1304212.338,2327115.369240735,5,5,5,6521061.69,57415.22217593333,62194.72011305,0.0363861577765735,0.8,0.4,0.0366441488987404
7686373173,3785753845,0,-5132.185425891945,-0.28,2,0.1,84615.92,22,0,1,0,2,1,4,1,10,759938.342,734827.4690261863,5,5,5,3799691.71,39283.87593166667,33524.15134084666,0.0355308274568156,0.6,0.7,0.0360917173205294
9719560572,5476989743,0,-2575.974831433889,1.65,19,0.94,1622756.5,11,0,0,0,2,1,11,1,15,1017977.485,855286.6852516416,2,2,2,2035954.97,3373.4890211,1686.74451055,0.0356927080912766,0.3,0.4,0.0354146077778029
6118326259,3636484461,0,-1294.7507580241668,-1.96,9,0.2,960087.29,13,0,0,0,1,0,21,1,4,960087.29,0.0,1,1,1,960087.29,0.0,0.0,0.0361134778097399,0.6,0.7,0.036049558872352
1694646787,5783515307,0,-6229.720879075555,-0.01,2,0.51,3323061.65,22,0,0,0,1,0,17,1,8,3044548.89,1393720.410915299,3,3,3,9133646.67,42158.94000673333,46724.56485427777,0.0363924050632911,0.3,0.7,0.0378285176863995
2055024996,1337495901,0,7102.030563730278,-0.65,16,0.31,63745.6,10,0,0,0,3,1,4,1,7,144738.22333333336,145073.6899493029,6,6,6,868429.3400000001,50247.46831461667,69221.02508174723,0.0354377483715023,0.6,0.5,0.0362156140200531
3729792874,3200875051,0,-2130.722485318889,-0.15,10,0.27,17987.74,12,0,0,0,1,0,12,1,6,199845.02,257185.0317922814,2,2,2,399690.04,31788.104155816665,15894.052077908333,0.0367230300446802,0.3,0.4,0.0364386613669771
1517992807,7024218656,0,552.5125556419445,0.52,18,0.42,1229974.7,6,1,1,0,1,0,309,1,7,911328.345,450633.9968417519,2,2,2,1822656.69,51407.98667185,25703.993335925,0.0346878097125867,0.6,0.7,0.0365032280579305
2276865834,8913845485,0,966.4397748375,-0.85,1,0.55,1465089.28,17,1,0,0,1,0,31,1,7,806492.8314285715,824354.9330203349,7,7,7,5645449.82,54149.68649025,43548.076752600005,0.0357434826051412,0.8,0.4,0.0353427430692234
4905118392,3927462623,0,-1420.2389901708334,1.42,14,0.7,96986.31,10,0,0,0,1,0,41,1,10,267490.03714285715,310361.7659072574,7,7,7,1872430.26,53188.889360500005,47915.37146363095,0.0356464248013778,0.8,0.5,0.0363018895859937
5264584816,5365198313,0,-717.5840690775,-0.51,14,0.26,164637.45,15,1,0,0,5,1,25,1,3,663219.5499999999,705101.5677764587,2,2,2,1326439.1,210107.56264781667,105053.78132390832,0.0350465081743685,0.4,0.4,0.0359683008457903
6718840762,6722140563,0,3430.026012445556,1.32,16,0.54,236162.49,16,0,0,0,1,0,278,1,3,96331.31,121291.99794022646,3,3,3,288993.93,158353.26074673334,63891.893387944445,0.0358751641248358,0.6,0.5,0.0364974287402713
